room_id,asset_type,power_draw,usage_hours,operating_hours_since_service,error_log_count,failure
113,AC,0.235,21.7,3323,21,0
405,TV,0.423,15.5,228,8,0
319,AC,0.201,15.4,4259,27,1
125,Set-top box,0.459,14.1,2737,36,0
126,TV,0.524,13.4,2145,19,0
115,Set-top box,0.339,14.6,1070,40,0
404,AC,0.755,18.0,3296,34,1
105,TV,0.522,2.7,731,22,1
408,AC,0.899,3.4,1696,15,0
202,AC,0.932,6.0,3177,18,1
312,Set-top box,0.415,6.8,3031,23,0
317,AC,0.993,9.4,451,23,1
417,Set-top box,0.341,8.3,943,32,0
117,AC,0.559,21.0,1419,13,0
318,AC,0.987,18.6,2428,2,1
316,Set-top box,0.449,7.4,2657,21,1
321,Set-top box,0.107,11.3,3495,41,1
418,AC,0.487,13.3,3478,28,1
218,Set-top box,0.201,16.7,1929,27,1
109,Set-top box,0.327,15.3,2481,21,1
427,AC,0.784,13.7,2971,15,1
110,AC,0.649,22.0,3968,33,1
203,Set-top box,0.093,6.7,325,36,0
409,Set-top box,0.212,9.7,3049,14,1
422,AC,0.307,13.3,3366,18,1
112,Set-top box,0.302,17.9,1044,36,1
420,TV,0.261,7.5,1097,1,0
302,AC,0.375,4.6,1218,14,0
212,Set-top box,0.087,8.3,2000,42,0
406,Set-top box,0.235,11.0,1297,4,0
202,TV,0.126,2.8,3298,21,1
109,AC,0.489,6.5,1696,8,0
407,Set-top box,0.455,2.0,3085,15,1
227,TV,0.215,13.8,593,9,1
101,TV,0.459,9.3,508,29,1
121,Set-top box,0.22,3.2,117,12,0
405,Set-top box,0.286,5.2,1334,33,1
321,Set-top box,0.413,2.8,597,12,0
411,Set-top box,0.322,12.0,2893,16,1
113,AC,0.222,16.5,1767,28,1
213,Set-top box,0.495,3.5,1799,43,1
406,Set-top box,0.321,12.4,2623,40,1
110,TV,0.678,6.5,2695,1,0
107,Set-top box,0.352,15.1,3076,43,0
111,TV,0.213,15.9,3185,3,1
111,TV,0.291,8.1,661,9,0
117,AC,0.281,7.7,4437,22,0
103,TV,0.546,9.1,1111,24,1
207,TV,0.548,17.0,1562,29,0
423,Set-top box,0.07,12.2,1820,0,0
210,TV,0.119,3.4,3952,10,0
317,TV,0.255,6.4,2953,3,0
229,AC,0.279,13.6,3475,26,1
213,Set-top box,0.345,10.8,1859,44,1
207,AC,0.76,10.9,1730,34,1
111,TV,0.244,2.1,2482,1,0
207,Set-top box,0.423,15.3,2423,28,1
313,Set-top box,0.071,2.3,3340,17,1
121,Set-top box,0.244,8.2,227,44,1
401,AC,0.563,13.7,2247,40,1
430,TV,0.116,2.5,1950,17,0
208,Set-top box,0.213,13.9,3004,14,1
221,Set-top box,0.19,17.8,76,31,1
302,TV,0.664,17.4,2117,5,1
422,AC,0.315,16.1,3974,13,0
105,TV,0.682,6.8,2887,12,1
116,TV,0.573,10.8,3155,21,1
229,AC,0.482,6.4,4959,17,1
419,TV,0.296,11.3,3105,6,0
309,TV,0.357,11.0,2009,20,0
226,TV,0.463,9.0,912,29,1
116,Set-top box,0.122,2.3,431,21,0
110,AC,0.213,8.6,947,26,0
312,AC,0.442,6.9,184,14,0
410,TV,0.202,16.9,670,24,1
104,Set-top box,0.322,1.4,987,43,1
126,Set-top box,0.249,11.2,76,15,0
107,AC,0.661,13.5,3471,18,1
108,AC,0.769,12.3,1071,18,1
101,TV,0.508,11.1,1626,12,0
223,Set-top box,0.426,15.4,1867,29,1
124,TV,0.32,1.0,2663,16,1
401,Set-top box,0.245,16.4,3316,29,1
425,Set-top box,0.451,8.1,1903,29,1
219,AC,0.904,7.3,3447,15,1
301,TV,0.404,10.8,2165,3,0
409,AC,0.21,18.7,2658,12,1
429,TV,0.637,2.7,1228,29,0
227,TV,0.479,15.1,200,30,1
427,AC,0.61,10.6,2242,11,0
405,TV,0.261,8.7,2089,15,0
127,TV,0.22,5.9,2230,10,0
419,Set-top box,0.488,14.9,2708,23,1
318,AC,0.605,3.5,3746,17,1
315,AC,0.306,6.4,972,36,1
126,AC,0.504,8.3,4735,38,1
401,AC,0.97,7.6,3825,11,0
117,Set-top box,0.123,10.7,927,14,0
208,Set-top box,0.079,3.2,316,8,0
426,AC,0.201,21.9,3278,15,1
129,TV,0.562,6.5,713,24,1
214,Set-top box,0.256,8.5,1499,29,0
418,AC,0.746,10.9,3385,25,1
311,TV,0.274,4.9,2509,28,1
316,AC,0.251,20.0,3930,24,1
402,Set-top box,0.124,9.3,2031,14,1
215,AC,0.778,10.0,122,6,0
310,Set-top box,0.416,17.7,63,4,1
216,Set-top box,0.169,16.4,3321,4,0
423,Set-top box,0.171,10.8,2441,49,1
429,Set-top box,0.305,1.8,1270,22,0
326,Set-top box,0.222,5.3,1146,8,0
314,TV,0.576,8.4,3356,16,1
414,Set-top box,0.427,7.9,2316,14,1
222,TV,0.222,14.8,3708,0,1
120,TV,0.451,12.9,347,11,0
205,AC,0.577,9.1,4950,2,1
117,AC,0.319,13.8,870,6,0
330,TV,0.687,2.3,1272,12,0
306,AC,0.557,8.8,1485,18,0
208,Set-top box,0.177,16.7,1515,12,1
402,AC,0.319,5.0,3676,14,0
403,TV,0.456,13.2,784,11,0
223,TV,0.619,14.3,3853,23,1
229,AC,0.512,10.1,4730,5,0
429,AC,0.313,11.4,1430,12,0
208,AC,0.622,9.6,795,7,0
412,AC,0.535,6.4,2506,24,0
323,Set-top box,0.372,13.9,2947,40,1
302,AC,0.57,13.8,4284,36,0
326,AC,0.956,5.1,3715,18,1
218,TV,0.37,15.2,564,20,1
209,AC,0.463,3.3,842,1,0
415,AC,0.423,10.9,2029,35,1
413,AC,0.862,14.5,455,5,1
304,TV,0.209,4.7,1464,3,0
314,AC,0.463,12.9,1690,0,0
125,TV,0.516,2.9,1893,15,1
106,Set-top box,0.366,6.3,1441,22,1
420,TV,0.592,10.4,2853,30,1
106,TV,0.465,2.1,1176,19,0
102,TV,0.124,7.1,2843,7,0
317,AC,0.217,19.6,1119,23,1
128,TV,0.656,10.8,187,1,0
313,AC,0.76,3.9,1883,18,1
113,TV,0.283,4.1,2890,4,0
108,Set-top box,0.477,7.3,3175,4,1
118,TV,0.587,1.3,968,23,0
423,Set-top box,0.2,1.8,2554,47,1
230,Set-top box,0.248,5.7,354,15,0
116,AC,0.825,8.9,4683,32,1
121,Set-top box,0.289,13.8,431,30,1
417,Set-top box,0.133,8.0,1997,36,1
330,Set-top box,0.458,8.8,3134,2,1
301,Set-top box,0.283,3.6,3365,42,1
121,Set-top box,0.459,12.6,3435,9,1
110,AC,0.82,9.6,2034,2,0
317,Set-top box,0.334,4.4,937,8,0
215,AC,0.232,9.9,2763,2,0
328,AC,0.862,7.6,3900,11,1
430,Set-top box,0.111,4.4,2041,7,0
306,Set-top box,0.112,16.6,382,11,1
104,Set-top box,0.271,2.6,1475,26,1
324,TV,0.424,8.1,1361,15,0
103,TV,0.292,10.2,616,4,0
215,TV,0.176,6.9,105,24,1
218,AC,0.579,7.1,3671,8,0
114,Set-top box,0.179,13.1,3192,26,1
416,TV,0.105,2.8,801,11,0
117,AC,0.75,20.7,4741,15,1
124,AC,0.836,13.7,3292,15,1
204,AC,0.819,8.3,4836,24,1
207,TV,0.399,8.2,1852,22,0
427,AC,0.386,10.1,804,21,0
206,Set-top box,0.069,2.8,2630,7,0
307,TV,0.668,4.7,117,12,1
310,AC,0.902,15.3,3938,25,1
426,TV,0.28,13.8,3968,7,1
222,AC,0.765,9.8,564,11,0
130,TV,0.126,13.6,3838,17,1
430,Set-top box,0.25,14.3,534,39,1
307,Set-top box,0.117,6.5,2217,31,1
104,AC,0.274,6.4,2043,19,0
103,Set-top box,0.408,10.6,218,22,1
219,TV,0.226,8.1,3694,10,0
223,TV,0.132,16.3,2939,30,1
206,TV,0.541,14.5,3325,27,1
213,Set-top box,0.454,4.6,3344,47,1
406,TV,0.561,4.0,1913,3,0
309,Set-top box,0.269,16.4,1995,16,0
108,TV,0.458,1.3,2160,18,1
224,Set-top box,0.448,5.9,1112,38,1
315,AC,0.821,5.8,4535,15,1
323,Set-top box,0.095,17.4,2617,37,1
314,AC,0.474,12.4,4431,12,1
313,TV,0.57,17.2,1753,2,1
304,Set-top box,0.232,7.1,2017,42,1
320,AC,0.95,15.7,3367,36,1
307,TV,0.598,15.5,1187,7,1
309,TV,0.1,14.5,2116,25,1
425,AC,0.858,7.3,2599,23,0
327,TV,0.468,16.7,2472,8,0
417,AC,0.581,10.4,309,27,0
416,TV,0.28,3.9,1734,6,0
428,Set-top box,0.405,2.4,2659,31,1
318,Set-top box,0.229,3.0,3178,26,0
118,AC,0.897,10.4,2764,23,1
326,TV,0.596,5.3,2977,20,1
322,TV,0.204,16.0,1136,24,1
329,AC,0.808,16.0,465,5,1
304,TV,0.648,11.2,2401,5,0
110,TV,0.263,2.9,3084,18,1
210,TV,0.118,3.4,3628,4,1
329,Set-top box,0.286,3.1,2396,31,1
223,Set-top box,0.054,1.6,1519,30,0
224,Set-top box,0.475,2.6,1267,31,1
206,AC,0.513,8.7,891,40,1
126,TV,0.561,8.6,2615,5,1
428,Set-top box,0.201,6.6,1733,38,1
126,Set-top box,0.117,12.1,200,9,0
109,Set-top box,0.158,10.9,249,3,0
430,TV,0.64,7.5,909,15,0
127,TV,0.503,5.6,695,8,1
116,AC,0.667,6.7,1357,6,0
321,TV,0.271,9.8,2576,12,0
102,TV,0.167,17.1,2880,28,1
424,Set-top box,0.332,3.9,3436,35,1
101,AC,0.864,14.4,3012,36,1
207,AC,0.905,3.7,4452,21,1
311,Set-top box,0.129,2.9,1066,10,0
402,Set-top box,0.472,12.2,1558,5,1
328,TV,0.635,4.6,3661,25,1
124,TV,0.265,15.1,3795,27,1
229,AC,0.668,14.5,4677,27,1
126,TV,0.155,13.0,2647,11,1
224,AC,0.727,12.4,2646,17,1
402,AC,0.211,4.5,3297,6,0
123,AC,0.749,18.3,2261,15,1
122,AC,0.445,8.9,3311,8,0
323,Set-top box,0.308,6.4,2784,45,1
326,TV,0.507,3.8,745,0,0
425,AC,0.752,2.3,4038,28,1
329,AC,0.694,2.6,2364,2,0
201,TV,0.179,14.4,753,25,1
412,AC,0.224,16.5,1489,12,0
211,Set-top box,0.476,13.6,1396,8,1
324,AC,0.399,18.6,2690,27,1
102,TV,0.193,5.8,912,22,1
123,Set-top box,0.24,5.1,3181,39,1
326,Set-top box,0.415,15.7,2500,34,1
413,Set-top box,0.166,14.3,1205,13,0
408,TV,0.463,5.4,1590,20,0
102,TV,0.282,17.7,3355,20,1
205,Set-top box,0.215,4.4,1874,24,0
326,AC,0.58,12.3,3294,30,1
410,AC,0.254,18.9,1955,5,0
101,Set-top box,0.283,3.1,970,4,0
214,TV,0.166,10.3,320,10,0
120,TV,0.325,14.6,1875,15,1
318,TV,0.482,10.7,651,10,0
225,TV,0.112,13.3,3336,12,1
308,TV,0.325,7.6,3469,6,0
405,AC,0.217,5.3,3115,39,1
123,Set-top box,0.054,2.5,110,31,1
229,AC,0.514,19.2,4103,29,1
130,Set-top box,0.364,11.4,2406,50,1
424,Set-top box,0.438,17.3,2856,30,1
308,TV,0.503,14.1,888,5,1
113,Set-top box,0.3,9.3,624,11,0
426,Set-top box,0.49,12.8,1422,44,1
217,TV,0.401,13.1,1785,29,1
211,TV,0.475,16.9,1668,30,1
412,Set-top box,0.421,5.1,632,6,0
418,Set-top box,0.24,12.4,1133,17,0
319,AC,0.96,14.8,1226,3,0
310,Set-top box,0.226,13.2,2377,29,1
328,AC,0.659,21.5,1508,29,0
203,TV,0.495,8.2,2158,28,1
325,AC,0.985,2.9,2134,20,1
129,Set-top box,0.434,6.8,3495,29,1
208,AC,0.525,3.7,4149,13,0
303,AC,0.71,19.3,2345,17,0
404,Set-top box,0.261,3.5,2121,4,0
128,TV,0.185,13.4,3569,24,1
102,AC,0.451,3.0,3955,32,0
207,Set-top box,0.302,3.1,2341,5,0
426,TV,0.315,2.9,2903,25,1
208,Set-top box,0.164,10.5,1909,0,0
421,AC,0.998,4.6,3387,11,1
329,AC,0.469,14.3,1477,34,1
410,Set-top box,0.229,3.4,791,13,0
318,Set-top box,0.418,5.8,62,22,0
318,TV,0.161,7.3,2880,22,1
219,Set-top box,0.27,16.0,1785,38,1
409,AC,0.462,12.7,877,32,1
301,AC,0.798,2.5,1026,26,1
113,AC,0.975,16.0,4448,38,1
108,Set-top box,0.246,11.9,3291,3,1
412,Set-top box,0.497,7.9,3220,1,1
302,AC,0.679,12.5,1345,6,1
328,Set-top box,0.201,2.4,1676,10,0
326,AC,0.958,5.5,1097,7,0
429,Set-top box,0.259,10.9,522,42,1
126,Set-top box,0.13,8.7,2421,23,0
426,Set-top box,0.427,3.4,1802,37,1
429,TV,0.372,13.5,2625,4,0
129,Set-top box,0.327,2.1,880,27,1
222,TV,0.47,7.9,234,0,0
130,Set-top box,0.379,13.5,1060,15,1
403,Set-top box,0.239,11.3,2003,46,0
419,AC,0.641,7.3,3747,25,1
428,TV,0.159,12.9,403,25,1
216,AC,0.607,13.2,3246,25,1
214,TV,0.307,13.6,3280,17,1
307,TV,0.263,4.4,2087,12,0
215,Set-top box,0.252,13.2,1836,4,0
425,TV,0.275,8.0,1987,18,0
410,AC,0.597,8.0,1230,11,0
128,AC,0.921,21.4,56,35,1
321,AC,0.46,11.1,2726,20,1
230,TV,0.165,4.9,1308,16,0
317,Set-top box,0.451,1.2,807,13,0
304,AC,0.58,18.9,1549,6,0
418,AC,0.871,17.3,3344,10,1
113,AC,0.544,2.2,2169,14,0
409,AC,0.659,11.5,1151,20,1
305,Set-top box,0.161,13.1,2378,12,0
217,TV,0.386,12.1,1709,26,1
205,TV,0.178,15.7,3333,20,1
309,AC,0.475,20.4,1238,38,1
208,Set-top box,0.368,4.6,853,40,1
408,TV,0.322,3.9,3780,28,1
301,TV,0.225,1.8,1846,12,0
106,AC,0.957,8.1,4085,7,1
229,TV,0.492,10.4,3586,6,0
108,TV,0.588,4.0,3241,21,1
327,Set-top box,0.473,14.3,1529,21,1
112,Set-top box,0.335,17.5,3252,15,1
316,TV,0.229,8.6,755,19,0
130,AC,0.941,2.8,868,40,1
207,AC,0.805,20.8,3726,19,1
207,Set-top box,0.196,14.6,2771,39,1
405,Set-top box,0.23,6.3,3102,7,0
416,TV,0.483,6.4,1578,2,0
305,Set-top box,0.238,13.5,1868,24,1
320,Set-top box,0.15,10.0,3251,43,1
311,AC,0.699,7.5,3570,15,1
326,TV,0.609,16.0,98,1,0
414,Set-top box,0.441,8.7,3160,1,0
414,TV,0.104,14.4,2865,16,0
116,TV,0.484,2.8,2082,4,0
426,TV,0.324,9.2,2426,26,1
317,Set-top box,0.169,5.8,2491,7,0
405,AC,0.506,21.2,1649,0,0
318,AC,0.565,8.4,1793,6,0
311,Set-top box,0.171,14.3,2237,7,0
404,Set-top box,0.134,10.7,362,50,1
307,TV,0.439,9.0,122,14,0
120,TV,0.2,17.3,2253,17,1
118,AC,0.771,15.7,3947,22,1
320,TV,0.387,10.2,2739,5,1
119,Set-top box,0.321,16.1,2148,19,0
329,AC,0.724,15.7,2176,28,1
208,AC,0.415,8.4,4581,26,1
412,Set-top box,0.41,11.9,410,49,1
406,Set-top box,0.084,9.7,3337,38,1
430,Set-top box,0.199,5.9,3056,18,0
314,Set-top box,0.092,3.3,2200,38,1
119,Set-top box,0.484,17.5,1904,8,1
325,AC,0.576,16.8,585,33,1
129,AC,0.667,11.2,2030,37,1
107,Set-top box,0.376,12.2,2518,9,1
421,Set-top box,0.497,7.2,1545,1,1
117,TV,0.323,11.1,777,30,0
107,TV,0.613,11.5,2126,12,1
218,Set-top box,0.44,12.9,2707,29,1
410,Set-top box,0.477,15.1,1520,37,1
323,AC,0.872,3.3,60,13,0
329,TV,0.637,8.2,2822,1,1
121,AC,0.488,15.6,2766,30,1
428,AC,0.425,18.5,4518,16,1
424,Set-top box,0.169,9.7,1733,13,0
310,TV,0.475,16.9,3441,8,1
228,Set-top box,0.052,4.5,3253,26,1
404,Set-top box,0.299,14.7,3092,39,1
314,TV,0.66,14.3,2333,24,1
424,TV,0.317,6.8,1329,13,0
103,AC,0.58,19.0,646,29,1
108,TV,0.22,1.7,3873,9,0
426,Set-top box,0.127,2.8,3327,0,0
110,AC,0.241,11.6,4344,40,1
403,AC,0.628,11.5,4512,26,1
305,AC,0.768,20.0,2587,13,0
229,AC,0.491,4.1,2653,32,1
324,TV,0.118,14.9,339,17,0
227,TV,0.447,6.9,2678,16,1
327,Set-top box,0.074,13.0,1132,46,1
210,TV,0.579,16.5,2400,27,1
404,Set-top box,0.195,5.4,483,39,1
220,Set-top box,0.169,2.3,2832,48,0
119,Set-top box,0.14,11.6,1240,43,1
406,AC,0.289,13.0,517,14,0
205,Set-top box,0.12,9.4,2628,41,1
301,AC,0.382,9.2,1680,16,0
209,Set-top box,0.434,6.0,658,20,1
114,Set-top box,0.056,4.7,297,50,1
302,Set-top box,0.106,13.6,2803,9,1
403,TV,0.258,9.9,2818,26,1
311,AC,0.51,4.4,1533,7,0
314,Set-top box,0.239,12.2,1152,47,1
304,TV,0.616,17.2,822,20,1
112,TV,0.316,2.6,3912,9,1
215,AC,0.202,14.6,3274,13,0
220,TV,0.288,17.1,2952,14,1
112,AC,0.354,12.5,2953,17,0
222,AC,0.829,7.6,2531,25,1
112,AC,0.629,7.7,4164,27,1
113,TV,0.579,11.7,813,20,1
217,TV,0.34,2.0,1656,5,0
223,AC,0.606,15.0,3584,30,1
107,TV,0.141,8.5,1290,25,1
416,AC,0.753,19.2,2955,0,1
403,Set-top box,0.097,1.1,3163,36,1
406,TV,0.63,17.4,3789,25,1
210,TV,0.543,9.5,2748,26,1
109,Set-top box,0.108,2.6,1578,50,0
409,TV,0.374,15.5,2281,19,1
111,Set-top box,0.471,10.8,1760,18,1
407,TV,0.646,11.4,1836,27,1
303,Set-top box,0.137,4.2,2174,37,1
327,TV,0.184,10.1,2374,18,0
120,Set-top box,0.193,8.7,2574,42,1
312,AC,0.918,20.5,2470,23,1
224,AC,0.495,7.8,1279,37,1
301,TV,0.593,16.7,3708,28,1
120,Set-top box,0.432,6.0,2647,9,1
115,AC,0.334,5.1,892,36,1
101,AC,0.784,12.7,3150,5,0
110,AC,0.974,17.7,4788,36,1
309,AC,0.857,12.9,3107,23,1
210,AC,0.344,6.7,671,22,0
413,TV,0.541,15.3,3714,9,1
427,AC,0.678,8.7,3422,18,1
308,AC,0.895,6.5,512,35,1
424,AC,0.601,17.1,1107,38,1
218,TV,0.682,7.9,2182,23,1
127,TV,0.296,14.1,452,26,0
205,AC,0.914,8.3,4074,9,1
121,Set-top box,0.395,11.6,2142,16,1
427,AC,0.998,21.6,3361,23,1
414,TV,0.359,9.6,1996,19,1
221,Set-top box,0.14,2.1,676,38,0
317,AC,0.401,11.2,384,24,1
308,TV,0.405,15.1,1676,6,0
413,TV,0.251,9.3,544,17,1
105,TV,0.346,12.1,682,2,0
125,AC,0.272,10.6,3280,9,1
430,AC,0.937,4.8,3219,14,1
320,AC,0.646,12.7,2249,15,0
430,Set-top box,0.391,4.3,2566,44,0
421,TV,0.65,17.1,3877,9,1
217,AC,0.755,17.0,764,15,1
302,AC,0.683,14.7,2601,30,1
102,TV,0.122,7.3,2313,4,0
310,TV,0.187,13.9,2006,16,0
208,TV,0.662,8.6,957,23,1
116,TV,0.363,8.1,731,28,1
401,Set-top box,0.31,7.8,1376,26,1
314,Set-top box,0.31,12.7,1267,35,1
421,AC,0.925,12.3,446,21,0
409,TV,0.673,8.7,1058,2,0
201,AC,0.79,2.4,1598,4,1
403,Set-top box,0.285,15.6,1154,6,0
105,AC,0.309,3.4,3449,21,0
310,TV,0.615,2.2,2782,4,0
415,Set-top box,0.084,4.9,2022,23,1
323,AC,0.407,3.5,1329,1,0
317,Set-top box,0.179,10.2,975,14,0
209,Set-top box,0.063,4.4,763,14,0
208,AC,0.314,12.8,1427,15,0
427,AC,0.563,15.4,2036,17,0
409,Set-top box,0.138,11.9,1790,35,0
217,AC,0.508,13.6,3505,33,1
311,TV,0.329,9.3,3016,14,0
124,AC,0.227,11.2,819,33,1
219,Set-top box,0.16,4.7,1572,23,1
402,TV,0.437,3.5,3689,21,1
224,AC,0.781,9.6,692,4,0
405,AC,0.813,15.7,634,39,1
109,Set-top box,0.231,1.7,209,8,0
105,Set-top box,0.173,3.8,3427,30,0
128,TV,0.523,2.9,2022,30,1
126,AC,0.737,6.1,1725,4,0
113,AC,0.998,11.7,2470,26,0
121,TV,0.226,3.7,3463,13,1
427,Set-top box,0.275,2.7,3251,32,1
207,TV,0.176,13.1,579,30,1
318,TV,0.413,3.5,3259,11,0
405,Set-top box,0.088,15.5,436,11,0
126,TV,0.439,12.2,664,5,0
210,Set-top box,0.35,2.1,3025,46,0
425,Set-top box,0.468,3.0,310,28,1
315,AC,0.399,19.1,1071,26,1
206,Set-top box,0.24,4.9,3334,27,1
312,Set-top box,0.49,6.7,1567,7,1
103,AC,0.731,14.4,815,15,0
322,AC,0.661,13.3,1803,26,0
313,Set-top box,0.465,15.2,962,28,1
329,Set-top box,0.085,8.9,1947,1,0
312,Set-top box,0.166,15.0,2323,14,0
112,TV,0.557,2.7,407,5,0
228,TV,0.296,1.7,2545,23,1
220,AC,0.716,3.4,829,26,0
428,TV,0.158,15.2,3851,18,1
111,AC,0.344,4.7,3493,23,0
129,TV,0.588,4.0,334,15,0
321,Set-top box,0.297,4.1,1850,7,0
206,AC,0.319,10.4,1004,10,0
215,AC,0.287,10.8,3649,10,1
127,AC,0.583,11.5,341,8,0
412,AC,0.268,13.2,4329,9,1
323,TV,0.251,15.3,610,26,1
427,TV,0.357,12.4,157,13,0
118,AC,0.876,18.8,4623,11,1
125,TV,0.493,14.1,743,11,0
407,TV,0.383,8.0,2682,25,1
422,AC,0.389,20.7,1356,14,0
212,Set-top box,0.328,12.2,1996,32,1
208,AC,0.323,21.0,1436,3,0
105,TV,0.611,15.5,3569,17,1
324,TV,0.28,7.9,3181,20,1
110,TV,0.13,16.4,974,20,1
224,AC,0.609,6.7,2718,36,1
405,TV,0.498,11.6,160,20,1
122,AC,0.765,5.2,93,5,0
309,AC,0.235,3.3,2350,18,0
125,Set-top box,0.344,10.9,2851,12,0
325,TV,0.296,11.0,1334,25,1
414,AC,0.911,7.9,647,19,1
330,Set-top box,0.233,16.0,3495,26,1
303,Set-top box,0.267,8.5,2328,35,0
223,AC,0.724,6.9,2445,8,0
102,AC,0.437,21.4,4794,34,1
411,AC,0.441,3.0,4729,33,0
325,AC,0.661,10.5,569,5,0
330,Set-top box,0.135,4.8,1757,22,1
224,AC,0.66,20.2,2742,15,0
206,TV,0.624,11.3,476,22,1
127,Set-top box,0.29,17.6,3145,48,1
204,Set-top box,0.386,7.5,1816,13,0
101,Set-top box,0.19,17.9,2711,23,1
308,TV,0.556,13.5,1273,26,1
320,TV,0.316,17.9,1610,23,1
225,Set-top box,0.384,10.2,671,6,0
121,AC,0.685,18.8,1196,34,1
415,Set-top box,0.227,16.4,2555,38,1
124,Set-top box,0.377,11.3,2356,34,1
114,AC,0.869,2.3,1344,28,1
126,AC,0.964,10.8,4063,20,0
220,AC,0.461,9.7,4771,1,1
217,Set-top box,0.324,9.9,3198,21,1
210,AC,0.36,5.9,2747,16,1
417,TV,0.545,5.6,424,12,0
321,AC,0.93,17.5,3458,3,0
422,Set-top box,0.068,13.0,831,32,1
104,Set-top box,0.232,9.7,54,42,0
229,AC,0.289,7.8,1353,25,0
213,AC,0.773,5.2,2724,24,1
419,Set-top box,0.43,9.0,185,37,1
203,TV,0.481,17.6,358,26,0
330,TV,0.231,17.0,169,8,0
317,AC,0.885,13.2,2958,1,0
322,TV,0.404,10.7,1480,21,1
124,AC,0.815,7.0,3678,15,1
317,Set-top box,0.391,6.6,1644,6,0
110,Set-top box,0.078,3.0,1306,10,0
127,AC,0.304,13.3,4307,40,1
120,Set-top box,0.313,10.6,1542,20,0
301,Set-top box,0.366,12.1,3368,24,0
408,AC,0.617,14.0,1542,27,0
310,Set-top box,0.163,5.6,1161,18,0
230,TV,0.556,12.4,437,29,0
317,AC,0.324,3.3,3327,39,1
414,AC,0.65,8.6,3281,33,1
124,TV,0.143,16.8,904,20,1
416,AC,0.616,14.7,2993,33,1
316,AC,0.5,12.7,3493,6,1
102,AC,0.975,20.5,1986,10,1
228,AC,0.442,7.2,999,38,1
126,AC,0.51,11.5,1391,12,0
424,Set-top box,0.431,14.3,452,32,1
315,AC,0.369,15.3,1626,33,1
226,Set-top box,0.301,8.4,1476,11,1
104,Set-top box,0.255,6.3,1374,7,0
122,Set-top box,0.054,12.5,1604,37,1
430,Set-top box,0.331,3.6,1057,4,0
223,TV,0.559,17.2,137,15,1
416,AC,0.275,12.9,2133,40,1
221,Set-top box,0.461,1.4,3190,26,1
130,Set-top box,0.358,11.5,1425,47,0
130,AC,0.532,15.9,4583,10,1
318,TV,0.554,13.0,2604,30,1
418,AC,0.566,20.3,99,34,1
224,TV,0.305,3.0,1723,13,0
404,AC,0.378,12.8,3089,3,0
321,TV,0.54,8.2,1539,25,0
407,AC,0.776,17.2,3353,6,1
218,TV,0.555,8.2,1082,20,1
315,Set-top box,0.093,9.0,853,15,0
326,TV,0.6,10.2,2856,5,0
422,Set-top box,0.278,8.3,1771,8,0
311,AC,0.214,5.2,4729,39,0
228,AC,0.31,5.8,1780,19,0
312,TV,0.323,8.6,1418,25,1
307,TV,0.674,11.7,1436,20,1
330,AC,0.749,13.3,3603,6,0
216,AC,0.75,20.9,2158,40,1
430,Set-top box,0.309,10.4,3414,44,1
303,Set-top box,0.214,16.7,1011,20,0
228,TV,0.276,8.1,1879,10,0
221,Set-top box,0.366,9.8,2352,47,0
204,AC,0.792,18.0,497,15,1
329,Set-top box,0.397,6.3,1668,2,0
127,AC,0.748,18.0,2946,4,0
112,TV,0.277,5.2,351,2,0
308,AC,0.655,19.7,507,8,0
211,AC,0.885,9.9,137,16,1
322,AC,0.965,20.5,2719,11,1
319,TV,0.239,16.9,3958,29,1
204,TV,0.605,13.2,3641,29,1
224,AC,0.982,6.6,2628,7,0
312,TV,0.298,13.1,3046,23,1
318,Set-top box,0.449,3.0,633,44,1
130,Set-top box,0.414,12.8,451,28,1
305,AC,0.428,13.4,938,7,0
311,TV,0.154,5.3,986,8,0
106,TV,0.62,9.9,1926,20,0
221,AC,0.433,6.6,4171,10,0
118,Set-top box,0.451,1.2,616,42,1
118,AC,0.6,19.3,3176,33,1
108,TV,0.432,7.6,1975,1,0
126,TV,0.651,12.7,3751,4,1
406,TV,0.345,13.7,2121,10,0
209,AC,0.286,2.2,603,37,1
303,AC,0.393,19.0,4101,27,1
114,AC,0.962,12.3,830,8,0
414,Set-top box,0.424,12.1,2057,27,1
303,TV,0.306,17.6,1068,8,0
316,AC,0.357,6.2,1136,18,0
401,TV,0.174,14.8,265,21,0
207,Set-top box,0.374,11.3,3170,8,1
411,Set-top box,0.117,1.9,289,35,1
330,TV,0.518,4.7,587,4,0
119,Set-top box,0.362,6.5,522,48,1
217,Set-top box,0.094,1.3,3188,19,1
408,TV,0.257,16.4,265,19,1
328,AC,0.258,20.8,4492,23,1
124,AC,0.783,16.9,4552,33,1
208,Set-top box,0.201,16.0,3358,1,0
422,TV,0.664,8.0,3023,16,1
310,AC,0.395,20.6,1176,7,1
310,AC,0.269,5.7,1659,28,0
402,TV,0.192,10.5,2795,27,1
425,AC,0.531,12.4,1895,12,0
420,AC,0.809,5.6,418,9,0
303,Set-top box,0.12,17.9,157,31,1
320,TV,0.268,10.2,3238,23,1
218,AC,0.793,4.3,3773,2,1
127,AC,0.201,2.5,1016,13,0
208,Set-top box,0.272,7.2,1199,31,0
114,AC,0.946,7.5,3002,16,1
215,AC,0.359,11.6,2227,7,0
